Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-01,1171.2803675802174,1195.155640363287,1043.3811449592679,1184.09033203125,32671299.0,0.0,0
2019-02-01,1181.2989264298965,1213.1989818271595,1074.9322278902691,1121.835205078125,17008137.0,0.0,0
2019-03-01,1110.4708228558777,1457.4338293272178,1089.735859173002,1423.6895751953125,34134573.0,0.0,0
2019-04-01,1421.795516595608,1644.8466975514482,1357.098188820772,1512.2620849609375,46197841.0,0.0,0
2019-05-01,1512.2620573467568,1710.6405342168982,1409.2846385169341,1671.0645751953125,60858004.0,0.0,0
2019-06-01,1690.8026557871085,1705.6561439147092,1526.2682188337856,1553.0841064453125,21595566.0,0.0,0
2019-07-01,1555.6261677305095,1655.8122810640027,1260.8995323773024,1552.33642578125,83277995.0,0.0,0
2019-08-01,1546.155871109575,1690.8026661773076,1407.241117472455,1685.1702880859375,27331393.0,0.0,0
2019-08-19,,,,,,5.0,0
2019-09-01,1690.449951171875,1898.8499755859375,1597.949951171875,1889.6500244140625,21385925.0,0.0,0
2019-10-01,1878.0,1888.8499755859375,1377.949951171875,1456.8499755859375,38077181.0,0.0,0
2019-11-01,1472.300048828125,1541.75,1357.25,1444.199951171875,36743702.0,0.0,0
2019-12-01,1458.0,1461.9000244140625,1277.0999755859375,1333.550048828125,25403319.0,0.0,0
2020-01-01,1333.550048828125,1541.0,1301.4000244140625,1378.25,36793623.0,0.0,0
2020-02-01,1369.0,1493.4000244140625,1220.5,1300.050048828125,26227906.0,0.0,0
2020-03-01,1313.0,1347.949951171875,771.2999877929688,1066.1500244140625,55215686.0,0.0,0
2020-04-01,1051.0,1090.8499755859375,865.0,995.25,45103942.0,0.0,0
2020-05-01,938.0,1060.0,850.0,965.5,71043062.0,0.0,0
2020-06-01,972.0,1210.0,935.0,988.8499755859375,74971269.0,0.0,0
2020-07-01,996.9000244140625,1075.3499755859375,875.25,979.8499755859375,40471981.0,0.0,0
2020-08-01,975.0499877929688,1253.0,928.0,1199.1500244140625,83612313.0,0.0,0
2020-09-01,1205.300048828125,1355.0,1180.8499755859375,1249.0999755859375,55614131.0,0.0,0
2020-10-01,1251.0,1396.0,1251.0,1309.5,29312310.0,0.0,0
2020-11-01,1315.0,1743.8499755859375,1285.0,1514.1500244140625,44030398.0,0.0,0
2020-12-01,1530.0,1787.0,1515.5,1729.9000244140625,16822772.0,0.0,0
2020-12-11,1742.0,1748.949951171875,1699.199951171875,1729.9000244140625,1541966.0,0.0,0
