Prices,upPrices,downPrices,AvgGain,AvgLoss,RS,RSI
305.5235290527344,0.0,0.0,0.0,0.0,0.0,0.0
305.2840881347656,0.0,-0.23944091796875,0.0,0.0,0.0,0.0
332.44061279296875,27.156524658203125,0.0,0.0,0.0,0.0,0.0
311.74993896484375,0.0,-20.690673828125,0.0,0.0,0.0,0.0
237.56024169921875,0.0,-74.189697265625,0.0,0.0,0.0,0.0
231.5254364013672,0.0,-6.0348052978515625,0.0,0.0,0.0,0.0
218.2105712890625,0.0,-13.314865112304688,0.0,0.0,0.0,0.0
222.49151611328125,4.28094482421875,0.0,0.0,0.0,0.0,0.0
230.44293212890625,7.951416015625,0.0,0.0,0.0,0.0,0.0
248.6669921875,18.22406005859375,0.0,0.0,0.0,0.0,0.0
251.03759765625,2.37060546875,0.0,0.0,0.0,0.0,0.0
251.18576049804688,0.148162841796875,0.0,0.0,0.0,0.0,0.0
262.2979736328125,11.112213134765625,0.0,0.0,0.0,0.0,0.0
256.86532592773443,0.0,-5.432647705078068,0.0,0.0,0.0,0.0
263.9771728515625,7.111846923828068,0.0,0.0,0.0,0.0,0.0
323.95001220703125,59.97283935546875,0.0,9.880615234374996,8.564437866210934,1.1536793644515473,53.56783296037856
344.6000061035156,20.649993896484375,0.0,11.355614798409594,8.54733494349888,1.3285561959926113,57.054933794555794
353.1000061035156,8.5,0.0,10.023005894252227,8.54733494349888,1.1726469081307906,53.973192963032474
388.3999938964844,35.29998779296875,0.0,12.544433593749996,7.06942967006138,1.7744618985142375,63.95697484490547
371.25,0.0,-17.149993896484375,12.544433593749996,2.995165143694192,4.188227690937228,80.72559533678918
395.0499877929688,23.799987792968807,0.0,14.244432721819196,2.5641076224190806,5.555317802292727,84.74520945955894
417.70001220703125,22.650024414062443,0.0,15.862291608537943,1.6130458286830316,9.833751358130154,90.76958694229629
450.1000061035156,32.399993896484375,0.0,17.870795113699774,1.6130458286830316,11.078913441839624,91.72110964438123
466.6499938964844,16.54998779296875,0.0,18.48497881208147,1.6130458286830316,11.45967367038387,91.97410761746546
466.6499938964844,0.0,0.0,17.18326023646763,1.6130458286830316,10.652679502910882,91.41828280997348
