Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-01,672.0832451454994,697.8386260200016,632.1342410634243,687.9688720703125,50913816.0,0.0,0
2019-02-01,688.9559115073953,789.5804025210169,684.3030155182147,780.3216552734375,89924051.0,0.0,0
2019-03-01,781.1205695628486,786.2904409618806,715.8861693245957,729.327880859375,60995643.0,0.0,0
2019-04-01,735.8606165685563,787.7003460629951,721.1970053900154,785.9143676757812,49108938.0,0.0,0
2019-05-01,785.914341653965,795.6901203637241,676.3131028962782,714.7111206054688,63133618.0,0.0,0
2019-06-01,718.0482097310911,724.4870270487851,650.1348945130895,664.1875,55162551.0,0.0,0
2019-07-01,667.1013452016066,670.6262571383085,570.7067649135889,598.06005859375,61801118.0,0.0,0
2019-07-25,,,,,,14.0,0
2019-08-01,606.9787397943694,672.905653979121,593.8702234903051,666.1353149414062,67421488.0,0.0,0
2019-09-01,666.1353347608161,705.3169286051534,648.3211020050535,686.1582641601562,57416906.0,0.0,0
2019-10-01,686.6384582106573,734.4630551855854,665.0789592335295,709.6864624023438,46174801.0,0.0,0
2019-11-01,711.5110701474538,752.9014180243237,710.6467466045913,731.2459106445312,54143107.0,0.0,0
2019-12-01,728.0287218154886,762.5047140711458,703.2521319979612,732.0621337890625,47579262.0,0.0,0
2020-01-01,735.6154074008691,775.9014065133323,730.1895000755749,765.0015869140625,38930371.0,0.0,0
2020-02-01,765.3377651839255,812.3460999281666,703.012099979547,714.8722534179688,43449669.0,0.0,0
2020-03-01,712.567389072516,752.9013922275641,452.70116288358196,543.0685424804688,82907302.0,0.0,0
2020-03-02,,,,,,10.0,0
2020-04-01,545.1095448369565,567.2059614833282,486.7049507472826,531.7251586914062,96461874.0,0.0,0
2020-05-01,501.3060815499627,535.1320744312466,476.9708348727801,516.3452758789062,88515251.0,0.0,0
2020-06-01,524.1811957813185,589.2536194407218,514.3497802195751,528.950927734375,99938493.0,0.0,0
2020-07-01,529.5349530459555,684.063765171039,521.796332934255,663.5248413085938,156652889.0,0.0,0
2020-07-23,,,,,,5.0,0
2020-08-01,673.1572222081735,760.2520577031892,630.5665970045404,727.1805419921875,108412551.0,0.0,0
2020-09-01,725.2178435113326,814.5207173401976,709.2218462224587,776.9840698242188,123334301.0,0.0,0
2020-10-01,783.3137763941728,870.9973966980956,767.2686639737409,798.1321411132812,139921928.0,0.0,0
2020-10-29,,,,,,15.0,0
2020-11-01,821.4000244140625,890.0,804.2999877929688,876.8499755859375,102490605.0,0.0,0
2020-12-01,900.0,950.8499755859375,871.6500244140625,919.4000244140625,38882850.0,0.0,0
2020-12-11,922.2000122070312,931.0,916.4500122070312,919.4000244140625,2397965.0,0.0,0
