Prices,upPrices,downPrices,AvgGain,AvgLoss,RS,RSI
191.4664306640625,0.0,0.0,0.0,0.0,0.0,0.0
193.42762756347656,1.9611968994140625,0.0,0.0,0.0,0.0,0.0
216.1627197265625,22.735092163085938,0.0,0.0,0.0,0.0,0.0
202.5664367675781,0.0,-13.596282958984403,0.0,0.0,0.0,0.0
211.84500122070312,9.278564453125028,0.0,0.0,0.0,0.0,0.0
195.53863525390625,0.0,-16.306365966796875,0.0,0.0,0.0,0.0
185.47918701171875,0.0,-10.0594482421875,0.0,0.0,0.0,0.0
185.8926086425781,0.4134216308593466,0.0,0.0,0.0,0.0,0.0
187.3624725341797,1.469863891601591,0.0,0.0,0.0,0.0,0.0
185.8466644287109,0.0,-1.5158081054687784,0.0,0.0,0.0,0.0
188.00552368164062,2.158859252929716,0.0,0.0,0.0,0.0,0.0
180.28872680664062,0.0,-7.716796875,0.0,0.0,0.0,0.0
187.8677520751953,7.5790252685546875,0.0,0.0,0.0,0.0,0.0
188.37301635742188,0.5052642822265625,0.0,0.0,0.0,0.0,0.0
143.0366973876953,0.0,-45.33631896972656,0.0,0.0,0.0,0.0
157.68946838378906,14.65277099609375,0.0,4.3395756312779055,6.75221579415458,0.6426891206638705,39.12420874889197
177.67227172851562,19.982803344726562,0.0,5.626833234514513,6.75221579415458,0.8333313694425591,45.454487024674705
181.15219116210938,3.47991943359375,0.0,4.251463753836499,6.75221579415458,0.6296397928391163,38.63674632921022
205.9483337402344,24.79614257812503,0.0,6.022616795131144,5.781052725655694,1.0417854811120153,51.02325835643756
197.01235961914062,0.0,-8.935974121093778,5.359862191336499,6.419336591448107,0.8349557800843396,45.50277391676233
203.0476531982422,6.0352935791015625,0.0,5.790954589843754,5.25459616524833,1.1020741476086537,52.42793879856176
243.002197265625,39.95454406738281,0.0,8.644850594656813,4.536064147949223,1.905804308028843,65.58612026154123
244.265380859375,1.26318359375,0.0,8.70554787772043,4.536064147949223,1.9191853540378725,65.74386759591059
245.8000030517578,1.5346221923828125,0.0,8.710173470633375,4.536064147949223,1.9202050911408048,65.75582985476747
245.8000030517578,0.0,0.0,8.710173470633375,4.427792140415739,1.967159522040154,66.29773382347769
