Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-12-15,550.2007129121032,567.434051711603,546.890391985245,563.4908447265625,1188909,0.0,0
2018-12-22,564.7079259816359,564.7079259816359,552.2454181210192,554.9229125976562,1400954,0.0,0
2018-12-29,539.3934119450221,542.4603838158006,534.8173187671632,536.7645874023438,1101215,0.0,0
2019-01-05,523.8152377166398,526.7848103575446,513.6407477010862,522.0140380859375,1551273,0.0,0
2019-01-12,524.7888993015628,529.657070909184,520.4075448547037,527.904541015625,691132,0.0,0
2019-01-19,521.3811534988204,523.6205004428564,518.2168421097052,521.0404052734375,371360,0.0,0
2019-01-26,528.6833893476603,528.6833893476603,517.097118186433,518.4115600585938,750228,0.0,0
2019-02-02,526.8335148949291,542.995880511385,518.9471005518465,539.0526733398438,1915869,0.0,0
2019-02-09,522.1113461961065,526.6387690523694,516.0261323709772,517.5839233398438,735498,0.0,0
2019-02-16,497.52711404968494,520.504859147365,497.52711404968494,508.2370910644531,3136801,0.0,0
2019-02-23,513.5920964499081,518.7036765567555,510.2330462087954,517.2432250976562,739498,0.0,0
2019-03-02,553.3163845173133,562.6145805956052,548.4482128086867,559.7910766601562,2529959,0.0,0
2019-03-09,574.4929029531436,580.8701956899254,572.594304195771,578.0466918945312,949009,0.0,0
2019-03-16,587.5882618204753,590.9959816487631,580.3833446988712,584.1805419921875,2575864,0.0,0
2019-03-23,598.7850837985167,603.1177682412673,592.0669834782138,598.687744140625,1486474,0.0,0
2019-03-30,608.4727878319727,616.7973494876234,605.9413029125388,609.7871704101562,2122939,0.0,0
2019-04-06,593.6247810102491,597.0811705198405,589.0486884052237,593.3327026367188,1463341,0.0,0
2019-04-13,600.6350406850114,609.10561179747,599.7587460194837,604.0914306640625,1997945,0.0,0
2019-04-20,608.6675191260983,610.3713791866799,593.4301182425289,598.6390380859375,986091,0.0,0
2019-04-27,600.4402944569114,601.7060071823045,584.5700669940836,592.9432983398438,1200818,0.0,0
2019-05-04,590.7040209695635,605.0164589855231,585.3977014372541,587.58837890625,2524534,0.0,0
2019-05-11,525.7625480360526,570.5497280539387,523.5232009203432,564.756591796875,15335100,0.0,0
2019-05-18,540.9512400918732,562.7606740683531,540.9025702578484,559.98583984375,1517474,0.0,0
2019-05-25,567.6287486530507,569.576017087538,556.2372164261167,567.09326171875,1231440,0.0,0
2019-06-01,559.7424234603078,575.4179130574936,556.9188600150361,564.85400390625,1750524,0.0,0
2019-06-08,571.0365380250895,602.6796539429333,571.0365380250895,600.9271240234375,4487140,0.0,0
2019-06-15,597.4706658702991,598.7850483035253,588.0750718298037,589.0487060546875,501830,0.0,0
2019-06-22,606.0874117688035,608.5214977598428,596.0589893709067,607.4017944335938,850991,0.0,0
2019-06-29,635.8318138400052,637.4870038949042,624.3429419589269,626.436279296875,892615,0.0,0
2019-07-06,618.2578312667731,620.6919172166423,596.7405352403001,599.4180297851562,1266998,0.0,0
2019-07-13,575.6126385151133,584.1806088937027,569.0892764972821,573.1298828125,1081772,0.0,0
2019-07-20,574.3668031683595,577.8208990637019,563.5110732115692,570.5673217773438,1119667,0.0,0
2019-07-27,567.4586378067423,578.3143682691322,564.7940373735884,575.3043823242188,1049787,0.0,0
2019-08-03,594.992780776118,607.2794465056144,593.3150648208103,603.529296875,2281570,0.0,0
2019-08-10,593.8578059946685,608.3650216113905,592.3281469168938,597.6572875976562,1576382,0.0,0
2019-08-17,579.4986904995582,601.3088176212988,577.9690313073867,593.6604614257812,1585644,0.0,0
2019-08-24,585.9133931364242,607.0820796390899,578.7091476762754,604.6148681640625,900178,0.0,0
2019-08-31,626.3756638356426,635.5043463298061,615.2732121535519,631.6061401367188,963495,0.0,0
2019-09-07,623.7111081463462,625.6355452896158,615.8653630143456,621.243896484375,720767,0.0,0
2019-09-14,628.5961257860972,631.112669340132,620.84904593253,629.188232421875,656224,0.0,0
2019-09-21,617.1976514281016,664.1733341796339,610.8815659096484,658.597412109375,2881448,0.0,0
2019-09-28,669.0584247375922,677.2988870305829,663.9759449680062,673.4500732421875,1099157,0.0,0
2019-10-05,666.0484281787005,671.081515450719,644.386299566853,647.4456176757812,703425,0.0,0
2019-10-12,666.6405379236758,674.5356146126312,663.2357740546328,670.1932983398438,540939,0.0,0
2019-10-19,668.8117279289461,687.858589301703,667.9235076652529,682.6281127929688,2069844,0.0,0
2019-10-26,702.0697582754105,703.2539716578524,684.2071101179076,690.12841796875,969161,0.0,0
2019-11-02,699.7011755825339,700.3426746610626,684.8979067056114,686.5756225585938,683006,0.0,0
2019-11-09,657.1665026439639,692.2502393768132,656.7717246960384,684.5525512695312,2998481,0.0,0
