Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-12-15,927.9886587320383,935.9050442367649,913.040914784835,916.040283203125,2558651,0.0,0
2018-12-22,912.4509098754808,912.4509098754808,882.3587869027727,885.1123046875,2972085,0.0,0
2018-12-29,888.996696481307,910.3857209818252,883.8829866652525,907.3863525390625,8067914,0.0,0
2019-01-05,918.4988931892997,923.317594475078,904.9279365363365,913.041015625,2340304,0.0,0
2019-01-12,949.2302301253832,953.4096950080901,940.9204585306227,943.3789672851562,1535995,0.0,0
2019-01-19,945.5915439204264,948.9842977146195,938.21601829052,945.0015258789062,1168989,0.0,0
2019-01-26,955.8681947673026,967.6690366780101,953.065518822384,961.7686157226562,1985833,0.0,0
2019-02-02,986.3536705886626,988.3204775090786,968.750724642065,975.0936889648438,3424938,0.0,0
2019-02-09,1040.9326439601011,1058.9780748559663,1030.2135213974561,1035.769775390625,2576054,0.0,0
2019-02-16,1017.8225508277753,1034.5404091505504,999.9245963836621,1021.7561645507812,2566210,0.0,0
2019-02-23,1018.3143727248788,1026.6733028727895,1013.2007222992024,1024.3131103515625,1298608,0.0,0
2019-03-02,1014.7740635006855,1018.8059937140392,1000.2196441441661,1004.3991088867188,1967656,0.0,0
2019-03-09,1027.4107479020759,1041.9651668879492,1019.789371212685,1035.720458984375,2179863,0.0,0
2019-03-16,1068.9595434119744,1095.3148037235947,1064.0425261929681,1079.0394287109375,5318660,0.0,0
2019-03-23,1085.2840885719343,1105.7389295777962,1075.5483698235253,1084.2515869140625,2486418,0.0,0
2019-03-30,1101.4119152248181,1120.6375015842143,1093.0037673185227,1115.4254150390625,2292966,0.0,0
2019-04-06,1104.3621947676806,1110.9509505833603,1083.1698000916533,1088.0377197265625,4108366,0.0,0
2019-04-13,1088.627613550984,1089.5617988059328,1075.843368766736,1078.7935791015625,1499571,0.0,0
2019-04-20,1107.263089921377,1110.754220260439,1095.0197647277548,1106.7222900390625,1609911,0.0,0
2019-04-27,1127.6687239710054,1130.4223017363497,1112.2293373325892,1118.6214599609375,846570,0.0,0
2019-05-04,1125.9969243890089,1135.6343259954112,1116.2121083039851,1126.046142578125,1146869,0.0,0
2019-05-11,1089.6111552061354,1118.965727752226,1076.1385743192634,1113.3111572265625,3032624,0.0,0
2019-05-18,1164.3498201910963,1183.0344879137574,1160.4162059336938,1170.741943359375,3265842,0.0,0
2019-05-25,1200.7356504844536,1209.5370636230002,1174.6262400421665,1199.6539306640625,2423569,0.0,0
2019-06-01,1227.2875373002223,1229.8935805189085,1206.6360643168052,1215.2408447265625,1213810,0.0,0
2019-06-08,1253.79019125816,1253.79019125816,1233.1879368226105,1247.8897705078125,1381956,0.0,0
2019-06-15,1274.5400604399874,1276.4084309170555,1255.904493459161,1260.6248779296875,874483,0.0,0
2019-06-22,1284.3248476824872,1295.1422851438251,1266.86943723351,1270.9013671875,2640376,0.0,0
2019-06-29,1303.0096181934616,1314.8596782106297,1296.1257937954583,1312.548583984375,1345592,0.0,0
2019-07-06,1262.1983421512207,1278.9654191784562,1228.959257152787,1256.887939453125,3015054,0.0,0
2019-07-13,1085.6774057951254,1110.2624919770803,1071.9097575332307,1082.923828125,4845853,0.0,0
2019-07-20,1071.9097611716065,1084.6940060296165,1060.0597015739352,1072.9423828125,3302082,0.0,0
2019-07-27,1067.77963045653,1093.7413883318604,1065.026052478538,1088.0377197265625,1128870,0.0,0
2019-08-03,1054.0001965140652,1067.2992816041924,1038.170392682101,1056.6798095703125,1789229,0.0,0
2019-08-10,1042.090581663323,1068.8871966203799,1033.6546102879533,1058.9625244140625,2944544,0.0,0
2019-08-17,1066.9022668222256,1076.1322604745826,1062.1383756821474,1067.6962890625,1366746,0.0,0
2019-08-24,1054.297989673708,1074.7427904355454,1032.1659219259432,1065.41357421875,1925420,0.0,0
2019-08-31,1098.7108964861407,1104.6160280499932,1086.7516178928506,1096.7755126953125,1454803,0.0,0
2019-09-07,1046.0604386855653,1062.8827094242279,1034.5973939569237,1060.649658203125,1443212,0.0,0
2019-09-14,1079.903483166921,1118.0142460093798,1079.903483166921,1114.9376220703125,3428008,0.0,0
2019-09-21,1151.2619551227988,1324.3482595024518,1144.3146847039543,1254.031982421875,7588909,0.0,0
2019-09-28,1281.2751620933598,1284.2028918887986,1255.6199090654886,1274.3775634765625,1847785,0.0,0
2019-10-05,1293.1848139030365,1296.8568942312418,1230.7586002680434,1241.477294921875,2383219,0.0,0
2019-10-12,1232.6939262747587,1239.5915248099866,1205.847640227489,1234.232177734375,2182903,0.0,0
2019-10-19,1268.3731212542289,1295.1697364919942,1264.4529241519808,1290.8028564453125,1135957,0.0,0
2019-10-26,1368.5130603428524,1379.4797503248358,1321.1227510569133,1324.9437255859375,3934315,0.0,0
2019-11-02,1321.7679347143016,1323.306186264476,1277.3550251859447,1292.0931396484375,2491686,0.0,0
2019-11-09,1158.4077333941532,1164.1144201193615,1145.307214067903,1148.0364990234375,2796511,0.0,0
2019-11-16,1164.164079703925,1165.9505692072635,1147.1929140253549,1149.7236328125,1506407,0.0,0
2019-11-23,1139.3523944045014,1142.0320074989709,1114.7391583298736,1127.0457763671875,2320184,0.0,0
2019-11-30,1164.1639729514827,1169.6722141226887,1146.2995641593884,1150.964111328125,1244953,0.0,0
2019-12-07,1180.8375965801827,1180.8375965801827,1160.095006577874,1163.171630859375,1026657,0.0,0
2019-12-14,1184.0134645255125,1194.4343709609843,1173.6917805878395,1177.215087890625,1624478,0.0,0
2019-12-21,1151.2620327210182,1197.3620889330225,1151.2620327210182,1192.846435546875,6754831,0.0,0
2019-12-28,1187.437311496157,1190.166596246778,1175.9247164146032,1182.4749755859375,1332568,0.0,0
2020-01-04,1147.2920088659232,1147.2920088659232,1123.4727976091913,1131.11474609375,2695237,0.0,0
2020-01-11,1158.2092132010462,1161.8812933515685,1142.0816213291378,1145.3568115234375,1517311,0.0,0
2020-01-18,1185.7998853096828,1187.8343704243189,1175.081190851735,1179.79541015625,1034774,0.0,0
2020-01-25,1199.7936250554046,1220.7346587931636,1196.965117759089,1218.600830078125,2841654,0.0,0
