Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-12-15,1043.6263514115321,1050.1214855055116,1035.277021036447,1039.06494140625,3079142,0.0,0.0
2018-12-22,1058.0543174004067,1065.541066940408,1045.6888944010645,1046.7200927734375,5110154,0.0,0.0
2018-12-29,1049.8041065403038,1059.9185415759039,1048.8818503764867,1052.55078125,4707806,0.0,0.0
2019-01-05,1048.752996518433,1055.3274159884536,1046.3335113792073,1049.84375,3643560,0.0,0.0
2019-01-12,1048.039031707577,1053.096249373724,1045.1633209415304,1047.096923828125,3204020,0.0,0.0
2019-01-19,1058.5502368183786,1060.5334691121834,1048.4159488482896,1056.190185546875,2603988,0.0,0.0
2019-01-26,1037.7261989680865,1046.1549354145545,1036.2387748892982,1039.213623046875,5631118,0.0,0.0
2019-02-02,1031.2509248646988,1049.6255995077106,1029.5950035145072,1036.4569091796875,7827094,0.0,0.0
2019-02-09,1047.14653096448,1063.4784179785556,1044.4889467351177,1052.421875,6117822,0.0,0.0
2019-02-16,1044.846096745566,1045.2129898576136,1030.3882566588154,1041.51416015625,4208262,0.0,0.0
2019-02-23,1050.8154087939547,1055.1290351576163,1035.7925234886084,1036.95263671875,4445354,0.0,0.0
2019-03-02,1034.3745242760904,1041.6430263108734,1029.7932629889249,1032.9466552734375,4676464,0.0,0.0
2019-03-09,1048.6637248381671,1056.0710674998022,1045.8772257031076,1055.1785888671875,3526730,0.0,0.0
2019-03-16,1106.1477648400223,1120.4765691347932,1104.6901182173042,1117.0555419921875,6381544,0.0,0.0
2019-03-23,1140.3584753046448,1143.8291315338329,1125.8809049579797,1128.5284423828125,15201940,0.0,0.0
2019-03-30,1139.7635939294526,1152.7537409079405,1134.3394827976813,1141.746826171875,9777164,0.0,0.0
2019-04-06,1134.3096028740952,1147.1807595980956,1131.4338921727817,1143.135009765625,4175590,0.0,0.0
2019-04-13,1116.6092814371211,1126.5749499322428,1116.6092814371211,1123.1241455078125,4585222,0.0,0.0
2019-04-20,1146.8040979594027,1147.8254916634014,1134.4088958629975,1137.2052001953125,5307428,0.0,0.0
2019-04-27,1123.451353146957,1132.9213348239755,1118.9890809310202,1130.9083251953125,5853784,0.0,0.0
2019-05-04,1172.1893838809963,1179.0315592754037,1168.3716860523502,1174.043701171875,6175760,0.0,0.0
2019-05-11,1136.0747688689603,1152.7040689254468,1136.0747688689603,1138.6231689453125,5297100,0.0,0.0
2019-05-18,1146.803970724211,1174.7179869577003,1146.1098879025774,1171.148193359375,7379390,0.0,0.0
2019-05-25,1169.9582634826888,1183.0673996331889,1160.2602287072937,1176.7310791015625,6846400,0.0,0.0
2019-06-01,1218.1012375138207,1222.1668393013078,1168.520432674011,1202.5130615234375,9892540,0.0,0.0
2019-06-08,1202.6517931399546,1216.8319518830187,1194.4016003937147,1213.5595703125,3985466,0.0,0.0
2019-06-15,1211.2292205093638,1219.162148863302,1202.334453643762,1207.3421630859375,5978460,0.0,0.0
2019-06-22,1210.3063561409276,1212.152223585582,1200.1489087277341,1204.41943359375,6625130,0.0,0.0
2019-06-29,1229.2641480348796,1234.7519344100351,1215.8240895442693,1219.1666259765625,6378422,0.0,0.0
2019-07-06,1239.7908305543065,1244.6998272047201,1227.2686504821295,1233.454833984375,3791530,0.0,0.0
2019-07-13,1206.315282557167,1206.315282557167,1189.8818852350425,1194.2919921875,4488136,0.0,0.0
2019-07-20,1204.8186027900995,1207.6622496666503,1180.8718976414764,1185.1822509765625,4469614,0.0,0.0
2019-07-27,1136.570411940335,1144.2732391462655,1133.9064190772358,1136.1214599609375,6414914,0.0,0.0
2019-08-03,1105.5,1112.0,1091.0,1107.1800537109375,13912768,0.0,0.0
2019-08-10,1123.5,1144.5,1119.9000244140625,1141.0,15218056,0.0,0.0
2019-08-17,1107.0,1116.5,1102.050048828125,1113.8499755859375,7623780,0.0,0.0
2019-08-24,1080.5,1088.5,1069.800048828125,1081.3499755859375,10049808,0.0,0.0
2019-08-31,1116.75,1130.0,1111.0,1113.969970703125,9616660,0.0,0.0
2019-09-07,1114.0,1128.300048828125,1110.6500244140625,1122.949951171875,6435002,0.0,0.0
2019-09-14,1125.5,1133.719970703125,1119.0,1128.719970703125,7685670,0.0,0.0
2019-09-21,1108.0,1209.9000244140625,1105.4000244140625,1199.5999755859375,23075017,0.0,0.0
2019-09-28,1248.25,1253.5,1237.5999755859375,1244.199951171875,7436585,0.0,0.0
2019-10-05,1236.6500244140625,1239.5999755859375,1185.300048828125,1189.699951171875,9201816,0.0,0.0
2019-10-12,1213.4000244140625,1224.0,1188.949951171875,1198.800048828125,8593159,0.0,0.0
2019-10-19,1225.449951171875,1233.8499755859375,1220.3499755859375,1229.0,5616903,0.0,0.0
2019-10-26,1240.0,1246.8499755859375,1220.0,1229.0,6496771,0.0,0.0
2019-11-02,1239.0,1243.75,1227.5999755859375,1240.050048828125,5756130,0.0,0.0
2019-11-09,1259.0,1267.0,1251.449951171875,1255.5999755859375,6625748,0.0,0.0
