Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-11,1405.0,1410.0,1377.300048828125,1380.0,746479,0,0
2020-08-12,1380.800048828125,1393.800048828125,1362.3499755859375,1364.5,714846,0,0
2020-08-13,1368.0,1387.5,1366.699951171875,1380.0999755859375,821025,0,0
2020-08-14,1380.949951171875,1408.800048828125,1368.0999755859375,1371.5999755859375,1173257,0,0
2020-08-17,1380.0,1389.4000244140625,1357.0999755859375,1380.3499755859375,563704,0,0
2020-08-18,1387.0,1433.0,1384.0,1411.300048828125,2358574,0,0
2020-08-19,1425.0,1473.25,1411.0999755859375,1449.550048828125,2513397,0,0
2020-08-20,1449.550048828125,1462.5,1435.0,1449.800048828125,1058823,0,0
2020-08-21,1462.800048828125,1479.4000244140625,1445.550048828125,1456.5,1286378,0,0
2020-08-24,1466.800048828125,1488.0,1457.0,1468.6500244140625,1194363,0,0
2020-08-25,1476.8499755859375,1489.75,1455.050048828125,1474.300048828125,978002,0,0
2020-08-26,1476.0,1485.8499755859375,1458.050048828125,1468.449951171875,758778,0,0
2020-08-27,1474.0,1504.300048828125,1462.300048828125,1470.949951171875,1493305,0,0
2020-08-28,1478.0999755859375,1481.0,1442.4000244140625,1445.5,650400,0,0
2020-08-31,1455.0,1461.0,1395.0,1402.800048828125,1247296,0,0
2020-09-01,1430.8499755859375,1436.25,1405.199951171875,1422.050048828125,614956,0,0
2020-09-02,1428.25,1456.949951171875,1408.1500244140625,1413.6500244140625,913596,0,0
2020-09-03,1418.0999755859375,1455.0,1418.0999755859375,1449.1500244140625,760298,0,0
2020-09-04,1436.9000244140625,1464.5,1418.050048828125,1436.1500244140625,785176,0,0
2020-09-07,1443.0,1453.75,1422.1500244140625,1441.75,437212,0,0
2020-09-08,1442.0999755859375,1485.0,1429.949951171875,1446.6500244140625,1133122,0,0
2020-09-09,1450.949951171875,1472.9000244140625,1440.6500244140625,1459.050048828125,1145168,0,0
2020-09-10,1469.300048828125,1489.699951171875,1462.0,1475.3499755859375,954829,0,0
2020-09-11,1475.0,1498.699951171875,1474.050048828125,1488.4000244140625,911773,0,0
2020-09-14,1493.0,1504.0999755859375,1470.0,1480.699951171875,503477,0,0
2020-09-15,1481.0999755859375,1515.0,1481.0,1498.550048828125,1337966,0,0
2020-09-16,1510.0,1513.9000244140625,1486.4000244140625,1493.449951171875,553661,0,0
2020-09-17,1484.0,1517.0,1467.6500244140625,1471.699951171875,695236,0,0
2020-09-18,1485.1500244140625,1485.1500244140625,1446.550048828125,1455.0999755859375,808036,0,0
2020-09-21,1455.0,1460.75,1410.550048828125,1445.1500244140625,867293,0,0
2020-09-22,1439.0,1439.949951171875,1394.4000244140625,1427.3499755859375,461446,0,0
2020-09-23,1433.9000244140625,1457.0,1414.0999755859375,1420.8499755859375,733213,0,0
2020-09-24,1408.0,1427.0,1395.0,1399.5,643409,0,0
2020-09-25,1407.699951171875,1421.5,1390.0,1413.0,434351,0,0
2020-09-28,1420.0,1442.0,1420.0,1436.3499755859375,336440,0,0
2020-09-29,1446.0,1456.4000244140625,1422.6500244140625,1428.1500244140625,467995,0,0
2020-09-30,1433.5,1440.0,1415.0,1434.25,647016,0,0
2020-10-01,1444.0,1467.699951171875,1434.0,1463.0,670055,0,0
2020-10-05,1479.0,1479.0,1444.0,1446.75,508357,0,0
2020-10-06,1445.0,1480.0,1445.0,1470.699951171875,874125,0,0
2020-10-07,1469.9000244140625,1504.0,1462.4000244140625,1493.6500244140625,1292789,0,0
2020-10-08,1496.0,1513.800048828125,1472.550048828125,1486.550048828125,583461,0,0
2020-10-09,1488.0,1491.5999755859375,1465.3499755859375,1472.0999755859375,481806,0,0
2020-10-12,1478.5999755859375,1487.5,1465.0,1479.5,438725,0,0
2020-10-13,1478.0999755859375,1498.800048828125,1473.050048828125,1483.0,689940,0,0
2020-10-14,1487.949951171875,1494.449951171875,1475.5,1486.699951171875,519446,0,0
2020-10-15,1486.699951171875,1503.0,1469.1500244140625,1476.449951171875,649879,0,0
2020-10-16,1472.5,1493.4000244140625,1472.0,1481.25,423839,0,0
2020-10-19,1486.0,1542.0,1481.25,1536.0,1492572,0,0
2020-10-20,1542.0,1551.3499755859375,1519.550048828125,1524.8499755859375,1254644,0,0
2020-10-21,1530.0999755859375,1540.9000244140625,1484.0999755859375,1496.800048828125,928694,0,0
2020-10-22,1498.0,1508.8499755859375,1470.8499755859375,1475.5,683622,0,0
2020-10-23,1483.0,1505.0,1478.1500244140625,1500.300048828125,582170,0,0
2020-10-26,1506.0,1508.699951171875,1464.1500244140625,1474.6500244140625,411162,0,0
2020-10-27,1470.0,1529.9000244140625,1470.0,1526.0,1221901,0,0
2020-10-28,1528.0,1546.0,1512.0,1518.5999755859375,734257,0,0
2020-10-29,1533.0,1600.0,1526.050048828125,1590.8499755859375,4759518,0,0
2020-10-30,1590.8499755859375,1592.0,1557.449951171875,1570.4000244140625,1232876,0,0
2020-11-02,1580.0,1599.550048828125,1552.75,1556.449951171875,705225,0,0
2020-11-03,1555.0,1588.0,1555.0,1565.5999755859375,656702,0,0
2020-11-04,1570.0,1580.699951171875,1548.1500244140625,1562.5,703182,0,0
2020-11-05,1601.0,1612.8499755859375,1573.6500244140625,1589.4000244140625,2609307,0,0
2020-11-06,1589.449951171875,1620.0,1584.050048828125,1596.699951171875,1195534,0,0
2020-11-09,1604.0,1606.0,1586.6500244140625,1595.25,679932,0,0
2020-11-10,1600.0,1604.6500244140625,1570.0,1573.699951171875,762850,0,0
2020-11-11,1578.0,1594.550048828125,1541.9000244140625,1564.25,1069040,0,0
2020-11-12,1564.0,1581.9000244140625,1557.75,1571.5,610795,0,0
2020-11-13,1570.0,1589.949951171875,1562.25,1564.699951171875,590942,0,0
2020-11-17,1596.449951171875,1597.4000244140625,1556.1500244140625,1561.9000244140625,941894,0,0
2020-11-18,1567.800048828125,1575.0,1553.550048828125,1563.300048828125,651965,0,0
2020-11-19,1555.0,1586.0,1553.949951171875,1558.4000244140625,914809,0,0
2020-11-20,1564.4000244140625,1574.3499755859375,1556.0999755859375,1560.199951171875,628267,0,0
2020-11-23,1562.0999755859375,1590.0,1557.199951171875,1585.199951171875,1000851,0,0
2020-11-24,1591.300048828125,1611.8499755859375,1581.25,1586.4000244140625,1169594,0,0
2020-11-25,1589.0,1592.800048828125,1540.0,1544.0999755859375,625522,0,0
2020-11-26,1549.0,1562.449951171875,1523.550048828125,1533.5999755859375,932942,0,0
2020-11-27,1543.800048828125,1554.5,1500.5999755859375,1542.550048828125,2812113,0,0
2020-12-01,1557.9000244140625,1562.550048828125,1534.300048828125,1551.050048828125,642065,0,0
2020-12-02,1554.949951171875,1604.75,1552.0,1599.75,1175274,0,0
2020-12-03,1620.0,1620.0,1592.75,1615.050048828125,1120979,0,0
2020-12-04,1620.0,1632.0,1595.199951171875,1606.699951171875,1010532,0,0
2020-12-07,1606.949951171875,1630.9000244140625,1604.0,1615.199951171875,535863,0,0
2020-12-08,1618.0999755859375,1637.5,1600.0999755859375,1611.1500244140625,623483,0,0
2020-12-09,1619.0,1630.0,1615.050048828125,1620.550048828125,413342,0,0
2020-12-10,1619.3499755859375,1657.949951171875,1612.800048828125,1651.3499755859375,1147367,0,0
2020-12-11,1658.4000244140625,1667.8499755859375,1630.0999755859375,1638.5999755859375,853053,0,0
