Prices,upPrices,downPrices,AvgGain,AvgLoss,RS,RSI
778.0,0.0,0.0,0.0,0.0,0.0,0.0
762.0999755859375,0.0,-15.9000244140625,0.0,0.0,0.0,0.0
760.25,0.0,-1.8499755859375,0.0,0.0,0.0,0.0
771.7999877929688,11.54998779296875,0.0,0.0,0.0,0.0,0.0
771.6500244140625,0.0,-0.14996337890625,0.0,0.0,0.0,0.0
764.8499755859375,0.0,-6.800048828125,0.0,0.0,0.0,0.0
758.3499755859375,0.0,-6.5,0.0,0.0,0.0,0.0
762.7000122070312,4.35003662109375,0.0,0.0,0.0,0.0,0.0
760.75,0.0,-1.95001220703125,0.0,0.0,0.0,0.0
751.75,0.0,-9.0,0.0,0.0,0.0,0.0
747.75,0.0,-4.0,0.0,0.0,0.0,0.0
748.0,0.25,0.0,0.0,0.0,0.0,0.0
756.2000122070312,8.20001220703125,0.0,0.0,0.0,0.0,0.0
748.5999755859375,0.0,-7.60003662109375,0.0,0.0,0.0,0.0
713.5499877929688,0.0,-35.04998779296875,0.0,0.0,0.0,0.0
736.5499877929688,23.0,0.0,3.382145472935268,6.342860630580357,0.5332208399202695,34.77782365311431
738.25,1.70001220703125,0.0,3.503574916294643,5.207144601004464,0.6728399506360547,40.221418096825374
738.5999755859375,0.3499755859375,0.0,3.5285731724330356,5.075003487723214,0.6952848763491294,41.012863740426674
724.5999755859375,0.0,-14.0,2.7035740443638394,6.075003487723214,0.44503250900635827,30.797404641946372
716.75,0.0,-7.8499755859375,2.7035740443638394,6.625004359654018,0.40808637966013805,28.981629646800187
708.2000122070312,0.0,-8.54998779296875,2.7035740443638394,6.75,0.40052948805390215,28.59843305480527
727.5499877929688,19.3499755859375,0.0,4.085715157645089,6.285714285714286,0.6500001387162643,39.393944489118546
726.7999877929688,0.0,-0.75,3.774998256138393,6.339285714285714,0.5954926826584507,37.32343552126016
725.9500122070312,0.0,-0.8499755859375,3.774998256138393,6.260711669921875,0.6029663167966174,37.61565732719767
721.5999755859375,0.0,-4.35003662109375,3.774998256138393,5.928571428571429,0.6367466938064759,38.90319108118284
742.4500122070312,20.85003662109375,0.0,5.264286586216518,5.642857142857143,0.9329115469244462,48.264575190150275
752.5999755859375,10.14996337890625,0.0,5.971426827566964,5.642857142857143,1.0582275390625,51.414506850127516
751.5,0.0,-1.0999755859375,5.385711669921875,5.721426827566964,0.9413231755359437,48.48874146243432
806.25,54.75,0.0,9.296425955636161,5.178567068917411,1.7951734199668476,64.22404445975803
768.0999755859375,0.0,-38.1500244140625,9.296425955636161,5.399998256138393,1.7215609181111389,63.256380066846496
777.6500244140625,9.550048828125,0.0,8.335715157645089,5.399998256138393,1.5436514536221468,60.68643765732899
767.4000244140625,0.0,-10.25,8.214285714285714,6.13214111328125,1.3395461002185463,57.256666158166915
733.4500122070312,0.0,-33.95001220703125,8.189287458147321,8.557141985212054,0.957011987448562,48.9016926613852
770.0999755859375,36.64996337890625,0.0,10.807141985212054,7.557141985212054,1.430056760394294,58.84869784532346
774.7999877929688,4.70001220703125,0.0,11.142857142857142,6.996429443359375,1.5926491123887954,61.42941228639199
762.3499755859375,0.0,-12.45001220703125,11.142857142857142,7.275002615792411,1.5316636613529844,60.50028227424274
774.7000122070312,12.35003662109375,0.0,10.642861502511161,7.275002615792411,1.4629357629931128,59.398047849013416
773.0,0.0,-1.70001220703125,10.642861502511161,7.342860630580357,1.4494162476933712,59.1739459986964
778.6500244140625,5.6500244140625,0.0,11.046434674944196,7.282148088727679,1.5169198072260304,60.268897041176345
780.3499755859375,1.699951171875,0.0,11.167859758649554,6.971431187220982,1.6019464954514444,61.56723430907839
773.5999755859375,0.0,-6.75,9.678571428571429,7.453574044363839,1.2985141585720295,56.493633233860166
811.4500122070312,37.85003662109375,0.0,11.657148088727679,7.453574044363839,1.5639675703688019,60.99794663720494
803.1500244140625,0.0,-8.29998779296875,11.657148088727679,7.967860630580357,1.4630210829727583,59.399454315955595
813.6500244140625,10.5,0.0,8.496433803013392,7.967860630580357,1.0663381548623467,51.60521051954263
787.1500244140625,0.0,-26.5,8.496433803013392,7.135716029575893,1.1906911328586562,54.35230530672349
781.5,0.0,-5.6500244140625,7.814287458147321,7.539289202008929,1.0364753558021247,50.89555112214354
768.2999877929688,0.0,-13.20001220703125,7.814287458147321,7.750004359654018,1.0082945886879697,50.20650826663305
782.3499755859375,14.04998779296875,0.0,8.817858014787946,5.325003487723214,1.6559346928349439,62.34847179421418
764.0,0.0,-18.3499755859375,6.200003487723214,6.635716029575893,0.9343382779023884,48.302734251611476
764.2999877929688,0.29998779296875,0.0,5.885716029575893,6.635716029575893,0.8869752718987381,47.00513489009497
767.0999755859375,2.79998779296875,0.0,6.085715157645089,5.746429443359375,1.0590428748199103,51.43374563837275
757.5,0.0,-9.5999755859375,5.203569684709821,6.432141985212054,0.8089948413255169,44.72068260475175
757.5499877929688,0.04998779296875,0.0,5.207140241350446,6.310712541852679,0.8251271479752349,45.20929672711389
747.1500244140625,0.0,-10.39996337890625,4.803567068917411,7.053567068917411,0.6810124610688174,40.51204121567413
770.25,23.0999755859375,0.0,6.332140241350446,7.053567068917411,0.897721703002437,47.30523456532784
765.25,0.0,-5.0,6.332140241350446,6.928567068917411,0.9139177232991473,47.75115001933137
762.2999877929688,0.0,-2.95001220703125,3.628566196986607,7.1392822265625,0.508253642570134,33.698154489721375
754.5,0.0,-7.79998779296875,3.628566196986607,7.103567940848214,0.5108089663112776,33.81029486199341
751.25,0.0,-3.25,2.878566196986607,7.335710797991071,0.39240453669123926,28.18179102056844
