Prices,upPrices,downPrices,AvgGain,AvgLoss,RS,RSI
2870.39990234375,0.0,0.0,0.0,0.0,0.0,0.0
2816.0,0.0,-54.39990234375,0.0,0.0,0.0,0.0
2798.949951171875,0.0,-17.050048828125,0.0,0.0,0.0,0.0
2838.949951171875,40.0,0.0,0.0,0.0,0.0,0.0
2792.10009765625,0.0,-46.849853515625,0.0,0.0,0.0,0.0
2805.25,13.14990234375,0.0,0.0,0.0,0.0,0.0
2794.60009765625,0.0,-10.64990234375,0.0,0.0,0.0,0.0
2814.64990234375,20.0498046875,0.0,0.0,0.0,0.0,0.0
2825.449951171875,10.800048828125,0.0,0.0,0.0,0.0,0.0
2798.10009765625,0.0,-27.349853515625,0.0,0.0,0.0,0.0
2804.35009765625,6.25,0.0,0.0,0.0,0.0,0.0
2755.199951171875,0.0,-49.150146484375,0.0,0.0,0.0,0.0
2747.050048828125,0.0,-8.14990234375,0.0,0.0,0.0,0.0
2709.449951171875,0.0,-37.60009765625,0.0,0.0,0.0,0.0
2661.60009765625,0.0,-47.849853515625,0.0,0.0,0.0,0.0
2709.85009765625,48.25,0.0,9.892839704241071,21.360682896205358,0.46313311949396974,31.65351896717
2761.800048828125,51.949951171875,0.0,13.603550502232142,17.4749755859375,0.7784589131660488,43.771543295325294
2797.449951171875,35.64990234375,0.0,16.149972098214285,16.257114955357142,0.9934094790227492,49.83469224345011
2769.199951171875,0.0,-28.25,13.292829241071429,18.274972098214285,0.7273789075918928,42.108821891655396
2782.5,13.300048828125,0.0,14.242832728794642,14.928553989955358,0.954066464734488,48.82466804240066
2753.64990234375,0.0,-28.85009765625,13.303553989955358,16.989275251116073,0.7830560040565244,43.91651200383165
2807.800048828125,54.150146484375,0.0,17.171421595982142,16.228567940848215,1.058098389122845,51.41145800973117
2814.550048828125,6.75,0.0,16.221435546875,16.228567940848215,0.9995605037980423,49.98901017995897
2837.199951171875,22.64990234375,0.0,17.067853655133927,16.228567940848215,1.051716560410311,51.260324194097464
2797.550048828125,0.0,-39.64990234375,17.067853655133927,17.107142857142858,0.9977033451852817,49.94251762104084
2850.5,52.949951171875,0.0,20.403564453125,17.107142857142858,1.1926927028966596,54.393974190777
2843.050048828125,0.0,-7.449951171875,20.403564453125,14.128557477678571,1.4441364226574573,59.08575353119114
2841.25,0.0,-1.800048828125,20.403564453125,13.674996512276786,1.4920343441994748,59.87214211844124
2876.300048828125,35.050048828125,0.0,22.907139369419642,10.989275251116071,2.0844995548813094,67.57982997865987
2711.60009765625,0.0,-164.699951171875,22.907139369419642,19.335710797991073,1.1847063502728656,54.22725805346325
2726.64990234375,15.0498046875,0.0,20.535696847098215,19.335710797991073,1.062060612182502,51.50482027094287
2660.949951171875,0.0,-65.699951171875,16.824986049107142,24.028564453125,0.7002077082852527,41.18365684810642
2650.25,0.0,-10.699951171875,14.278564453125,24.7928466796875,0.5759146836826635,36.544788220187264
2719.25,69.0,0.0,19.207135881696427,22.774989536830358,0.8433433460259462,45.75074675285564
2693.449951171875,0.0,-25.800048828125,18.257132393973215,24.617850167410715,0.7416217204109129,42.58225030840434
2711.199951171875,17.75,0.0,19.524989536830358,22.55712890625,0.8655795521663435,46.39735417131998
2799.949951171875,88.75,0.0,21.996407645089285,22.55712890625,0.9751421706418784,49.3707331622097
2817.199951171875,17.25,0.0,22.746407645089285,22.55712890625,1.0083910829089087,50.20890062150533
2822.550048828125,5.35009765625,0.0,21.510707310267858,22.55712890625,0.9536101602144852,48.81271502548846
2815.10009765625,0.0,-7.449951171875,21.510707310267858,20.257132393973215,1.0618831378456903,51.500646101367984
2811.75,0.0,-3.35009765625,17.728567940848215,20.496425083705358,0.8649590291207618,46.37951910013531
2866.449951171875,54.699951171875,0.0,21.635707310267858,19.964285714285715,1.0837205808363148,52.00892052433232
2799.699951171875,0.0,-66.75,21.635707310267858,24.603567940848215,0.8793727544835905,46.79075784118316
2840.800048828125,41.10009765625,0.0,22.067853655133927,24.603567940848215,0.8969371315652006,47.28344005924539
2813.800048828125,0.0,-27.0,22.067853655133927,14.767857142857142,1.4943165715689237,59.90885794536495
2758.449951171875,0.0,-55.35009765625,20.992867606026785,18.721435546875,1.1213278785948086,52.85971536552797
2721.199951171875,0.0,-37.25,20.992867606026785,16.689296177455358,1.2578641653196185,55.7103560364783
2744.199951171875,23.0,0.0,22.635724748883927,15.925013950892858,1.4213943434325735,58.70148112337629
2673.10009765625,0.0,-71.099853515625,17.7071533203125,21.003574916294642,0.8430542605666254,45.74223768688385
2711.64990234375,38.5498046875,0.0,20.460710797991073,19.160714285714285,1.067846975477633,51.64052215377208
2702.89990234375,0.0,-8.75,19.192853655133927,19.785714285714285,0.970035924808213,49.23950434572141
2715.14990234375,12.25,0.0,13.728567940848214,19.785714285714285,0.693862639609657,40.963335714728
2733.75,18.60009765625,0.0,13.825003487723214,19.785714285714285,0.6987366383686823,41.13272314181012
2656.64990234375,0.0,-77.10009765625,13.442853655133929,25.292864118303573,0.5314879956756577,34.704026226544286
2600.35009765625,0.0,-56.2998046875,13.442853655133929,28.782139369419642,0.46705540135826906,31.836248373841045
2545.800048828125,0.0,-54.550048828125,13.442853655133929,32.439278738839285,0.4144005100532309,29.298668029866235
2519.550048828125,0.0,-26.25,9.535714285714286,34.314278738839285,0.2778934786387074,21.746216197514144
2566.85009765625,47.300048828125,0.0,12.914289202008929,29.546421595982142,0.4370847129509948,30.41467973404707
2547.550048828125,0.0,-19.300048828125,9.978567940848214,30.924996512276785,0.3226699778894676,24.395350562378326
